latitude,longitude,altitude,geometry
55.861706,37.614815,,Point
55.861706,37.614815,,Point
55.861706,37.614815,,Point
55.861706,37.614815,,Point
55.861706,37.614815,,Point
55.861706,37.614815,,Point
55.75742,37.905671,,Point
55.806252,37.612964,,Point
55.841857,37.532592,,Point
55.778487,37.53367,,Point
55.778487,37.53367,,Point
55.778487,37.53367,,Point
55.778487,37.53367,,Point
55.846573,37.554403,,Point
55.846573,37.554403,,Point
55.846573,37.554403,,Point
55.798014,37.776125,,Point
55.985322,37.146909,,Point
55.881773,37.644549,,Point
55.881773,37.644549,,Point
55.881773,37.644549,,Point
55.881773,37.644549,,Point
55.881773,37.644549,,Point
55.913565,37.553972,,Point
55.913565,37.553972,,Point
55.648565,37.616288,,Point
55.648565,37.616288,,Point
55.63536,37.654852,,Point
55.63536,37.654852,,Point
55.63536,37.654852,,Point
55.63536,37.654852,,Point
55.822306,37.875497,,Point
55.661267,37.584047,,Point
55.647143,37.655338,,Point
55.647143,37.655338,,Point
55.81127,37.783761,,Point
55.81127,37.783761,,Point
55.812555,37.726574,,Point
55.616676,37.497063,,Point
55.616676,37.497063,,Point
55.616676,37.497063,,Point
55.779079,37.576708,,Point
55.779079,37.576708,,Point
55.98717,37.149748,,Point
55.864141,37.556011,,Point
55.754801,37.58455,,Point
55.954853,37.329384,,Point
55.919539,37.732718,,Point
55.792189,37.972272,,Point
55.520405,37.35186,,Point
55.520405,37.35186,,Point
55.669407,37.550504,,Point
55.748767,38.02247,,Point
55.736493,37.735198,,Point
55.811113,37.532628,,Point
55.785463,37.362208,,Point
55.692851,37.487595,,Point
55.633333,37.664177,,Point
55.633333,37.664177,,Point
55.633333,37.664177,,Point
55.563656,37.569306,,Point
55.563656,37.569306,,Point
55.810243,37.812112,,Point
55.810243,37.812112,,Point
55.810243,37.812112,,Point
55.856538,37.349452,,Point
55.856538,37.349452,,Point
55.856538,37.349452,,Point
55.856538,37.349452,,Point
55.714049,37.795088,,Point
55.714592,37.400081,,Point
55.751746,37.411454,,Point
55.751746,37.411454,,Point
55.751746,37.411454,,Point
55.758266,37.400432,,Point
55.758266,37.400432,,Point
55.882177,37.541198,,Point
55.882177,37.541198,,Point
55.825441,37.758725,,Point
55.716899,37.630544,,Point
55.716899,37.630544,,Point
55.716899,37.630544,,Point
55.716899,37.630544,,Point
55.638912,37.361642,,Point
55.783281,37.449632,,Point
55.783281,37.449632,,Point
55.825487,37.752697,,Point
55.673362,37.505499,,Point
55.738591,37.628613,,Point
55.649053,37.402866,,Point
55.649053,37.402866,,Point
55.649053,37.402866,,Point
55.699715,37.505651,,Point
55.767752,37.738207,,Point
55.776198,37.675604,,Point
55.844728,37.345392,,Point
55.79721,37.562209,,Point
55.519886,37.345131,,Point
55.519886,37.345131,,Point
55.519886,37.345131,,Point
55.715601,37.526268,,Point
55.732474,37.718678,,Point
55.863874,37.675011,,Point
55.732768,37.709308,,Point
55.732768,37.709308,,Point
55.738525,37.834462,,Point
55.738525,37.834462,,Point
55.738525,37.834462,,Point
55.738525,37.834462,,Point
55.596457,37.656263,,Point
55.740735,37.550881,,Point
55.897039,37.600971,,Point
55.792746,37.811087,,Point
55.798945,37.575064,,Point
55.798945,37.575064,,Point
55.660038,37.578846,,Point
55.797999,37.623483,,Point
55.797999,37.623483,,Point
55.683564,37.602957,,Point
55.683564,37.602957,,Point
55.683564,37.602957,,Point
55.683564,37.602957,,Point
55.683564,37.602957,,Point
55.683564,37.602957,,Point
55.989295,37.233246,,Point
55.989295,37.233246,,Point
55.824506,37.601582,,Point
55.500432,37.329608,,Point
55.774811,37.471542,,Point
55.86259,37.423123,,Point
55.86259,37.423123,,Point
55.88402,37.663701,,Point
55.680285,37.518991,,Point
55.680285,37.518991,,Point
55.805978,37.537344,,Point
55.68733,37.72352,,Point
55.794047,37.684739,,Point
55.780805,37.738027,,Point
55.780805,37.738027,,Point
55.780805,37.738027,,Point
55.653538,37.522611,,Point
55.703733,37.732575,,Point
55.719881,37.828254,,Point
55.719881,37.828254,,Point
55.719881,37.828254,,Point
55.719881,37.828254,,Point
55.719881,37.828254,,Point
55.719881,37.828254,,Point
55.719881,37.828254,,Point
55.719881,37.828254,,Point
55.719881,37.828254,,Point
55.719881,37.828254,,Point
55.719881,37.828254,,Point
55.719881,37.828254,,Point
55.719881,37.828254,,Point
55.764592,37.405372,,Point
55.872526,37.544575,,Point
55.872526,37.544575,,Point
55.77791,37.613898,,Point
55.688299,37.855177,,Point
55.748356,37.571543,,Point
55.891734,37.58128,,Point
55.514687,37.354465,,Point
55.514687,37.354465,,Point
55.777818,37.481514,,Point
55.777818,37.481514,,Point
55.777818,37.481514,,Point
55.846795,37.350485,,Point
55.747601,37.763171,,Point
55.747601,37.763171,,Point
55.747601,37.763171,,Point
55.747601,37.763171,,Point
55.747601,37.763171,,Point
55.793809,37.785216,,Point
55.756979,37.833366,,Point
55.770152,37.83713,,Point
55.770152,37.83713,,Point
55.770152,37.83713,,Point
55.770152,37.83713,,Point
55.770152,37.83713,,Point
55.758554,37.799239,,Point
55.758554,37.799239,,Point
55.718091,37.674005,,Point
55.607839,37.518111,,Point
55.607839,37.518111,,Point
55.607839,37.518111,,Point
55.607839,37.518111,,Point
55.608668,38.078633,,Point
55.597119,37.582852,,Point
55.597119,37.582852,,Point
55.597119,37.582852,,Point
55.7296,37.750775,,Point
55.7296,37.750775,,Point
55.7296,37.750775,,Point
55.7296,37.750775,,Point
55.7296,37.750775,,Point
55.594011,37.607889,,Point
55.594011,37.607889,,Point
55.757364,37.806901,,Point
55.625592,37.657943,,Point
55.625592,37.657943,,Point
55.625592,37.657943,,Point
55.625592,37.657943,,Point
55.726208,37.811905,,Point
55.726208,37.811905,,Point
55.776644,37.827491,,Point
55.802447,37.808698,,Point
55.802447,37.808698,,Point
55.802447,37.808698,,Point
55.802447,37.808698,,Point
55.802447,37.808698,,Point
55.802447,37.808698,,Point
55.802143,37.818364,,Point
55.802143,37.818364,,Point
55.704656,37.762929,,Point
55.704656,37.762929,,Point
55.704656,37.762929,,Point
55.659744,37.752984,,Point
55.659744,37.752984,,Point
55.659744,37.752984,,Point
55.659744,37.752984,,Point
55.790408,37.666602,,Point
55.790408,37.666602,,Point
55.820738,37.718229,,Point
55.714729,37.734425,,Point
55.839896,37.403351,,Point
55.839896,37.403351,,Point
55.8734,37.612272,,Point
55.8734,37.612272,,Point
55.600755,37.511023,,Point
55.600755,37.511023,,Point
55.600755,37.511023,,Point
55.719881,37.828254,,Point
55.719881,37.828254,,Point
55.719881,37.828254,,Point
55.80829,37.807144,,Point
55.80829,37.807144,,Point
55.80829,37.807144,,Point
55.80829,37.807144,,Point
55.80829,37.807144,,Point
55.761112,37.415883,,Point
55.806636,37.781533,,Point
55.80829,37.807144,,Point
55.80829,37.807144,,Point
55.760621,37.703999,,Point
55.982935,37.188133,,Point
55.654691,37.382357,,Point
55.858544,37.412613,,Point
55.722274,37.41078,,Point
55.680275,37.599902,,Point
55.756852,37.806479,,Point
55.756852,37.806479,,Point
55.634207,37.512667,,Point
55.634207,37.512667,,Point
55.634207,37.512667,,Point
55.634207,37.512667,,Point
55.634207,37.512667,,Point
55.634207,37.512667,,Point
55.634207,37.512667,,Point
55.634207,37.512667,,Point
55.634207,37.512667,,Point
55.634207,37.512667,,Point
55.634207,37.512667,,Point
55.634207,37.512667,,Point
55.634207,37.512667,,Point
55.634207,37.512667,,Point
55.634207,37.512667,,Point
55.634207,37.512667,,Point
55.634207,37.512667,,Point
55.634207,37.512667,,Point
55.634207,37.512667,,Point
55.819282,37.495419,,Point
55.7836,37.57793,,Point
55.65756,37.775793,,Point
55.65756,37.775793,,Point
55.65756,37.775793,,Point
55.65756,37.775793,,Point
55.65756,37.775793,,Point
55.818609,37.797002,,Point
55.818609,37.797002,,Point
55.818609,37.797002,,Point
55.818609,37.797002,,Point
55.818609,37.797002,,Point
55.818609,37.797002,,Point
55.818609,37.797002,,Point
55.818609,37.797002,,Point
55.818609,37.797002,,Point
55.818609,37.797002,,Point
55.818609,37.797002,,Point
55.818609,37.797002,,Point
55.800615,37.493533,,Point
55.791709,37.793759,,Point
55.791709,37.793759,,Point
55.791709,37.793759,,Point
55.791709,37.793759,,Point
55.648748,37.759964,,Point
55.606563,37.591485,,Point
55.606563,37.591485,,Point
55.606563,37.591485,,Point
55.606563,37.591485,,Point
55.606563,37.591485,,Point
55.606563,37.591485,,Point
55.606563,37.591485,,Point
56.10929,38.145225,,Point
55.638358,37.675729,,Point
55.660531,37.625999,,Point
55.865596,37.556253,,Point
55.70004,37.747639,,Point
55.796314,37.768229,,Point
55.796314,37.768229,,Point
55.796314,37.768229,,Point
55.71515,37.735512,,Point
55.71515,37.735512,,Point
55.71515,37.735512,,Point
55.794178,37.576456,,Point
55.794178,37.576456,,Point
55.756254,37.405489,,Point
55.756254,37.405489,,Point
55.856735,37.474345,,Point
55.716067,37.821894,,Point
55.57779,37.574229,,Point
55.720682,37.659407,,Point
55.720682,37.659407,,Point
55.515599,37.371461,,Point
55.515599,37.371461,,Point
55.768289,37.837219,,Point
55.768289,37.837219,,Point
55.849994,37.406567,,Point
55.872269,37.631388,,Point
55.872269,37.631388,,Point
55.87943,37.713468,,Point
55.922404,37.542599,,Point
55.922404,37.542599,,Point
55.876566,37.560682,,Point
55.857291,37.563332,,Point
55.857291,37.563332,,Point
55.857291,37.563332,,Point
55.684138,37.579178,,Point
55.684138,37.579178,,Point
55.684138,37.579178,,Point
55.684138,37.579178,,Point
55.705285,37.574471,,Point
55.662339,37.617042,,Point
55.597266,37.658589,,Point
55.671229,37.510116,,Point
55.732291,37.405202,,Point
55.635172,37.67625,,Point
55.616026,37.600244,,Point
55.66076,37.585556,,Point
55.66076,37.585556,,Point
55.704727,37.745304,,Point
55.826893,37.598555,,Point
55.772416,37.4743,,Point
55.861307,37.521533,,Point
55.861307,37.521533,,Point
55.853173,37.437972,,Point
55.732839,37.475764,,Point
55.659008,37.35919,,Point
55.850136,37.481999,,Point
55.8468,37.483301,,Point
55.897236,37.630715,,Point
55.897236,37.630715,,Point
55.655579,37.581523,,Point
55.745478,37.761608,,Point
55.745478,37.761608,,Point
55.745478,37.761608,,Point
55.745478,37.761608,,Point
55.745478,37.761608,,Point
55.745478,37.761608,,Point
55.745478,37.761608,,Point
55.745478,37.761608,,Point
55.745478,37.761608,,Point
55.690755,37.532511,,Point
55.623859,37.738369,,Point
55.623859,37.738369,,Point
55.623859,37.738369,,Point
55.623859,37.738369,,Point
55.623859,37.738369,,Point
55.623859,37.738369,,Point
55.648275,37.520509,,Point
55.63504,37.509721,,Point
55.63504,37.509721,,Point
55.704129,37.771292,,Point
55.643658,37.539455,,Point
55.615843,37.728092,,Point
55.618878,37.4144,,Point
55.63943,37.591476,,Point
55.63943,37.591476,,Point
55.72237,37.808653,,Point
55.72237,37.808653,,Point
55.72237,37.808653,,Point
55.72237,37.808653,,Point
55.72237,37.808653,,Point
55.72237,37.808653,,Point
55.72237,37.808653,,Point
55.626604,37.720609,,Point
55.755733,37.403315,,Point
55.755733,37.403315,,Point
55.755733,37.403315,,Point
55.884802,37.702167,,Point
55.884802,37.702167,,Point
55.715023,37.802275,,Point
55.713953,37.803497,,Point
55.713953,37.803497,,Point
55.713953,37.803497,,Point
55.713953,37.803497,,Point
55.713953,37.803497,,Point
55.713953,37.803497,,Point
55.713953,37.803497,,Point
55.713953,37.803497,,Point
55.713953,37.803497,,Point
55.709262,37.824005,,Point
55.709262,37.824005,,Point
55.709262,37.824005,,Point
55.709262,37.824005,,Point
55.709262,37.824005,,Point
55.709262,37.824005,,Point
55.709262,37.824005,,Point
55.709262,37.824005,,Point
55.81211,37.528918,,Point
55.708785,37.826754,,Point
55.708785,37.826754,,Point
55.708785,37.826754,,Point
55.708785,37.826754,,Point
55.708785,37.826754,,Point
55.471092,37.548645,,Point
55.706518,37.826305,,Point
55.706518,37.826305,,Point
55.706518,37.826305,,Point
55.706518,37.826305,,Point
55.706518,37.826305,,Point
55.706518,37.826305,,Point
55.573576,37.486311,,Point
55.943971,37.347117,,Point
55.943971,37.347117,,Point
55.943971,37.347117,,Point
55.943971,37.347117,,Point
55.943971,37.347117,,Point
55.943971,37.347117,,Point
55.943971,37.347117,,Point
55.943971,37.347117,,Point
55.943971,37.347117,,Point
55.629684,37.604331,,Point
55.723967,37.437173,,Point
55.723967,37.437173,,Point
55.655671,37.565272,,Point
55.655671,37.565272,,Point
55.766192,37.564051,,Point
55.592429,37.608958,,Point
55.592429,37.608958,,Point
55.810916,37.730841,,Point
55.810916,37.730841,,Point
55.684757,37.847703,,Point
55.748594,37.716306,,Point
55.876021,37.554699,,Point
55.876021,37.554699,,Point
55.652095,37.469386,,Point
55.652095,37.469386,,Point
55.652095,37.469386,,Point
55.652095,37.469386,,Point
55.772502,37.576492,,Point
55.772502,37.576492,,Point
55.644221,37.352327,,Point
55.644221,37.352327,,Point
55.806828,37.638889,,Point
55.806828,37.638889,,Point
55.723263,37.470365,,Point
55.723263,37.470365,,Point
55.723263,37.470365,,Point
55.723263,37.470365,,Point
55.80403,37.796669,,Point
55.694205,37.566503,,Point
55.694205,37.566503,,Point
55.689725,37.574211,,Point
55.71236,37.882566,,Point
55.71236,37.882566,,Point
55.71236,37.882566,,Point
55.71236,37.882566,,Point
55.71236,37.882566,,Point
55.71236,37.882566,,Point
55.71236,37.882566,,Point
55.71236,37.882566,,Point
55.71236,37.882566,,Point
55.71236,37.882566,,Point
55.71236,37.882566,,Point
55.642525,37.543318,,Point
55.642525,37.543318,,Point
55.851909,37.68102,,Point
55.851909,37.68102,,Point
55.851909,37.68102,,Point
55.829537,37.529439,,Point
55.639085,37.767232,,Point
55.639085,37.767232,,Point
55.639085,37.767232,,Point
55.720043,37.438421,,Point
55.593243,37.461248,,Point
55.892345,37.541395,,Point
55.705184,37.773933,,Point
55.911224,37.387505,,Point
55.911224,37.387505,,Point
55.911224,37.387505,,Point
55.911224,37.387505,,Point
55.911224,37.387505,,Point
55.65176,37.508265,,Point
55.309771,37.184495,,Point
55.590312,37.373078,,Point
55.649967,37.738737,,Point
55.649967,37.738737,,Point
55.649967,37.738737,,Point
55.649967,37.738737,,Point
55.649967,37.738737,,Point
55.649967,37.738737,,Point
55.649967,37.738737,,Point
55.649967,37.738737,,Point
55.649967,37.738737,,Point
55.649967,37.738737,,Point
55.649967,37.738737,,Point
55.649967,37.738737,,Point
55.652603,37.604466,,Point
55.692749,37.589725,,Point
55.610158,37.747927,,Point
55.610158,37.747927,,Point
55.610158,37.747927,,Point
55.610158,37.747927,,Point
55.610158,37.747927,,Point
55.610158,37.747927,,Point
55.610158,37.747927,,Point
55.610158,37.747927,,Point
55.610158,37.747927,,Point
55.610158,37.747927,,Point
55.610158,37.747927,,Point
55.610158,37.747927,,Point
55.552612,37.558337,,Point
55.552612,37.558337,,Point
55.738242,37.418416,,Point
55.738242,37.418416,,Point
55.738242,37.418416,,Point
55.738242,37.418416,,Point
55.738242,37.418416,,Point
55.8182,37.851161,,Point
55.773601,37.711895,,Point
55.773601,37.711895,,Point
55.773601,37.711895,,Point
55.867051,37.594261,,Point
55.867051,37.594261,,Point
55.867051,37.594261,,Point
55.867051,37.594261,,Point
55.867051,37.594261,,Point
55.867051,37.594261,,Point
55.867051,37.594261,,Point
55.867051,37.594261,,Point
55.867051,37.594261,,Point
55.867051,37.594261,,Point
55.645553,37.495779,,Point
55.645553,37.495779,,Point
55.645553,37.495779,,Point
55.645553,37.495779,,Point
55.692303,37.491143,,Point
55.692303,37.491143,,Point
55.692303,37.491143,,Point
55.692303,37.491143,,Point
55.692303,37.491143,,Point
55.550606,37.569423,,Point
55.550606,37.569423,,Point
55.576645,37.645124,,Point
55.67727,37.577094,,Point
55.506903,37.569548,,Point
55.506903,37.569548,,Point
55.64824,37.580912,,Point
55.886085,37.592473,,Point
55.886085,37.592473,,Point
55.609233,37.529412,,Point
56.042336,37.611527,,Point
55.88308,37.689536,,Point
55.88308,37.689536,,Point
55.88308,37.689536,,Point
55.88308,37.689536,,Point
55.88308,37.689536,,Point
55.88308,37.689536,,Point
55.88308,37.689536,,Point
55.88308,37.689536,,Point
55.88308,37.689536,,Point
55.88308,37.689536,,Point
55.88308,37.689536,,Point
55.88308,37.689536,,Point
55.88308,37.689536,,Point
55.88308,37.689536,,Point
55.79889,37.801646,,Point
55.771327,37.669288,,Point
55.804769,37.408454,,Point
55.852597,37.662201,,Point
55.682935,37.741127,,Point
55.667152,37.575926,,Point
55.683595,37.915247,,Point
55.655838,37.360241,,Point
55.795813,37.777967,,Point
55.795813,37.777967,,Point
55.836777,37.525827,,Point
55.809707,37.450297,,Point
55.846674,37.588386,,Point
55.757997,37.542653,,Point
55.73883,37.820592,,Point
55.707167,37.760243,,Point
55.701963,37.78801,,Point
55.705777,37.758419,,Point
55.60936,37.724131,,Point
55.76053,37.743372,,Point
55.741384,37.868454,,Point
55.487912,37.296443,,Point
55.764921,37.674103,,Point
55.764921,37.674103,,Point
55.764921,37.674103,,Point
55.789871,37.783383,,Point
55.749501,37.824607,,Point
55.749501,37.824607,,Point
55.657621,37.582143,,Point
55.676676,37.759686,,Point
55.68027,37.749822,,Point
55.843085,37.494449,,Point
55.724033,37.907486,,Point
55.724033,37.907486,,Point
55.717264,37.522692,,Point
54.853169,38.565717,,Point
55.83249,37.506011,,Point
55.834042,37.506981,,Point
55.834042,37.506981,,Point
55.666178,37.417149,,Point
55.657088,37.593291,,Point
55.657088,37.593291,,Point
55.731201,37.747909,,Point
55.669727,37.589608,,Point
55.669727,37.589608,,Point
55.751746,37.411454,,Point
55.76525,37.656442,,Point
55.668173,37.584937,,Point
55.653177,37.571165,,Point
55.882066,37.573501,,Point
55.882066,37.573501,,Point
55.882066,37.573501,,Point
55.819484,37.855868,,Point
55.809778,37.55946,,Point
55.734212,37.484199,,Point
55.728353,37.407456,,Point
55.890467,37.537721,,Point
55.883308,37.536275,,Point
55.883308,37.536275,,Point
55.883308,37.536275,,Point
55.752921,37.825281,,Point
55.752921,37.825281,,Point
55.849772,37.483678,,Point
55.849772,37.483678,,Point
55.849559,37.487299,,Point
55.849559,37.487299,,Point
55.849559,37.487299,,Point
55.853562,37.504995,,Point
55.853562,37.504995,,Point
55.730786,37.75647,,Point
55.539895,37.537685,,Point
55.79641,37.816971,,Point
55.441729,37.286786,,Point
55.889124,37.607134,,Point
55.508116,37.565443,,Point
55.750829,37.522836,,Point
55.61993,37.658401,,Point
55.795813,37.777967,,Point
55.697072,37.815705,,Point
55.697072,37.815705,,Point
55.69593,37.813818,,Point
55.69593,37.813818,,Point
55.69593,37.813818,,Point
55.69593,37.813818,,Point
55.70071,37.817672,,Point
55.70071,37.817672,,Point
55.70071,37.817672,,Point
55.70071,37.817672,,Point
55.765579,37.823448,,Point
55.765579,37.823448,,Point
55.765579,37.823448,,Point
55.685046,37.600046,,Point
55.685046,37.600046,,Point
55.685046,37.600046,,Point
55.685046,37.600046,,Point
55.685046,37.600046,,Point
55.685046,37.600046,,Point
55.685046,37.600046,,Point
55.685046,37.600046,,Point
55.685046,37.600046,,Point
